거래일자,거래시간,경기도,강원도,경상남도,경상북도,전라남도,전라북도,충청남도,충청북도,제주도,서울특별시,인천광역시,대전광역시,광주광역시,대구광역시,세종시,울산광역시,부산광역시
20170101,0,5908.817471,1068.552659,6369.560683,7261.184741,5971.652773,1004.296871,12023.63665,74.144016,295.059238,213.040329,6746.565939,24.701712,60.048854,338.491107,279.307936,2040.731372,5442.207899
20170101,1,5024.424593,916.124908,6071.455897,6923.719534,5986.467917,782.325792,11966.21812,75.196386,272.189152,211.584665,6636.32655,24.594304,60.198917,340.118448,278.577088,2000.307337,5297.254702
20170101,2,4253.932538,686.959745,5810.641757,6550.558279,5976.79734,780.283498,11913.30927,75.636918,279.254439,211.627842,6618.671631,24.041136,60.261229,338.913904,277.568424,1996.475942,5257.925752
20170101,3,4084.877577,653.483054,5616.070421,6420.188133,5969.06766,778.143259,11860.71723,74.530923,274.563737,211.416806,6332.833645,21.832832,60.06061,339.202104,277.536768,1996.129757,5257.782623
20170101,4,4210.608963,637.761879,5747.280248,6431.900993,5971.869371,781.634674,11979.13954,75.292164,271.516366,211.894626,5984.681944,33.60938,60.13901,339.912456,277.834752,1998.054209,5257.093208
20170101,5,4246.484598,646.428691,6081.623776,6436.119346,5991.539277,780.850426,12041.88355,75.036687,280.169144,212.350191,6010.766179,66.579072,60.124336,338.900542,277.85004,1996.44683,5256.790265
20170101,6,4248.576261,688.408388,6265.65586,6445.082192,6020.771566,781.458925,12063.05444,75.724443,276.508039,211.569387,5943.918372,66.7303,60.21585,340.097333,234.127448,1997.784942,5257.807882
20170101,7,4182.229323,661.853774,6180.614459,6452.125548,6042.260463,782.44661,11639.82184,74.640171,275.341593,212.307592,5633.49408,64.175972,60.287538,340.850783,300.336368,1998.391376,5258.592556
20170101,8,3985.061947,749.905259,5879.416422,6495.360948,6044.455698,783.581978,11195.63652,113.394315,312.445883,213.022242,5626.749217,63.126884,61.708714,342.325395,464.497152,1999.972219,5261.509428
20170101,9,3844.665533,781.726244,5815.543197,6505.087656,6107.7055,793.745133,11431.63699,105.987628,349.722557,212.086321,5541.465771,68.129864,62.543515,355.066069,464.789816,2012.257176,5270.366452
20170101,10,3792.685816,801.316866,5936.878148,6540.373254,6198.076251,812.839815,11455.40712,83.583774,337.455194,215.384319,5577.220287,48.293076,66.303355,345.864123,466.129744,2001.153543,5275.049744
20170101,11,3803.961139,792.040933,5609.872188,6534.036381,6256.283128,822.832582,11439.79577,88.727589,331.274304,217.051911,5517.628064,40.938792,70.664835,353.828127,465.66492,2008.785545,5284.229682
20170101,12,3779.851778,702.909054,5535.268977,6500.030907,6266.230719,825.168726,11448.00431,96.350243,329.389206,216.037846,5512.882913,42.575612,71.900672,349.838581,467.099264,2001.8672,5284.072234
20170101,13,3787.328374,730.196598,5445.881706,6506.722925,6259.832608,822.826423,11451.40678,97.794771,339.606279,216.423255,5308.426247,42.500364,70.648058,351.600502,466.926056,2002.344581,5284.914449
20170101,14,3791.650677,717.176369,5525.455904,6470.492581,6218.797034,818.852319,11529.86837,91.414073,303.97308,214.677933,5435.125038,39.915844,66.972946,350.628041,466.785312,2003.743351,5280.923018
20170101,15,3832.355943,733.354679,5617.781338,6429.651513,6135.426766,811.77057,11506.54428,84.625052,243.215627,212.427563,5574.9612,37.697224,62.014144,346.163156,466.038432,2004.207012,5273.190305
20170101,16,4060.470769,743.987911,5616.785188,6397.01866,6013.506439,794.178298,11726.56658,77.543899,243.781586,212.828846,5537.553292,34.696436,59.261268,341.389036,464.275216,2001.236815,5264.309025
20170101,17,4325.260209,844.889352,6235.803676,6685.789491,5961.285478,830.830353,12328.90851,232.654794,276.05049,212.918379,5897.661944,57.940872,57.795324,341.039797,303.823176,2002.960682,5286.541654
20170101,18,4498.188129,1066.036778,6709.57844,6936.94921,5990.59015,1044.628123,12464.34873,263.119767,286.09784,213.536223,6305.306527,63.788284,57.787258,340.975985,10.512848,1999.068375,5417.763812
20170101,19,4554.945961,1055.94874,6639.191001,6906.022494,6013.399368,1044.47589,12466.46517,124.009878,282.551484,213.356688,6324.051535,66.308564,58.147765,341.368546,5.439,1998.782402,5442.959809
20170101,20,4725.605978,1022.29991,6618.689759,6710.764319,6021.683911,1018.719878,12432.45654,85.132995,277.734871,212.594888,6450.634945,70.03416,58.461764,340.543444,5.427,1997.910814,5442.089745
20170101,21,5191.661503,1013.859077,6208.541844,6762.106096,5984.589421,1023.896949,12357.38638,75.556188,267.518719,213.243859,6556.735586,70.555996,58.68227,342.150891,5.3166,1999.462905,5443.300492
20170101,22,5183.346563,989.450863,6674.558459,7129.453986,5998.753566,1035.847843,12442.22595,237.298023,272.325502,212.538641,6690.641084,70.541296,58.774237,351.516554,5.352,2008.328238,5443.799594
20170101,23,5568.212764,906.969568,6365.735189,7310.821816,6101.295233,1034.107435,12339.55194,88.161981,273.639274,212.549871,7044.404626,69.88478,75.025123,451.696726,5.2158,2109.726643,5458.264201
20170102,0,5317.3564,691.709874,5845.160164,6784.960601,6117.41484,784.742547,12005.32728,74.195244,268.199928,213.644878,6992.568,72.6236,118.024216,454.289923,5.2578,2030.780321,5452.769871
20170102,1,5357.794511,712.719508,5843.838391,6472.413661,6114.083685,783.866439,11930.1531,73.754661,273.364766,212.624363,7020.339007,70.739424,118.615046,453.5414,5.235,2029.200427,5448.460663
20170102,2,4955.996056,717.196574,5835.393463,6459.204655,6120.0325,785.43542,11981.9536,75.564759,261.451912,213.779809,7021.713366,69.10246,118.456353,448.517269,5.2482,2006.264642,5446.361038
20170102,3,4972.378208,729.03859,5838.172875,6478.352727,6116.373025,805.89229,11999.60989,74.217042,252.970435,213.626344,6995.725548,67.653376,118.235369,432.119827,5.2548,2010.976142,5447.457519
20170102,4,5337.408082,709.031435,5833.664566,6515.083588,6146.739365,864.506927,12032.3408,72.554577,256.005483,213.541402,7103.076538,68.124056,118.232299,427.606285,5.1966,2123.930286,5444.261089
20170102,5,6306.691014,724.838258,5727.679285,6714.388822,6329.373003,870.392679,12271.43256,73.393353,271.002532,213.309523,7028.828958,70.418152,118.022656,351.888561,85.01436,2162.785944,5585.59854
20170102,6,7747.745349,716.232356,5585.943916,6718.987467,6498.722162,882.543284,12276.06501,73.342416,276.731687,213.769568,6917.300064,67.866988,117.854236,341.464096,107.272304,2306.736439,5796.446317
20170102,7,8511.211909,752.41004,5514.335991,6701.314845,6718.402354,1059.354125,12278.13892,71.652003,283.392077,213.498139,7104.140017,67.603256,117.704701,347.351608,308.689384,2171.736643,6349.776523
20170102,8,9489.894152,856.780033,6389.46161,6991.824261,6955.694787,1299.520208,13119.87886,100.741938,298.08574,211.409898,8488.846566,65.564272,118.96395,462.38914,466.547184,2392.252408,6721.241204
20170102,9,10133.3686,1071.314702,7090.768181,7437.345817,7407.794068,1454.817363,13225.46887,104.822103,330.883859,210.391926,9077.980416,62.918572,122.881293,464.618135,465.987264,2568.840378,6713.060864
20170102,10,10069.80208,1397.97188,7267.18771,7285.817744,7668.939648,1550.540558,13190.06323,106.368443,321.815136,212.272883,9057.543463,61.55452,126.98841,458.839374,465.5976,2582.872347,6642.654171
20170102,11,9666.369831,1827.027265,7268.432057,6931.850542,7544.91985,1515.235887,13549.1654,85.225336,312.515408,214.495993,8704.103281,51.656844,129.119175,454.329927,464.078936,2485.99477,6464.25228
20170102,12,8068.083893,1629.723537,6921.57507,6773.603082,7392.536944,1208.595057,13537.44257,86.796176,279.984789,216.981679,7963.337782,20.790236,123.396141,391.594521,463.02248,2270.009549,5933.742555
20170102,13,8316.263672,1799.954743,7272.720085,7008.745754,7531.618401,1211.296101,13912.61404,87.926163,276.853541,215.471704,8262.196278,22.229712,125.96502,446.578554,463.871048,2299.541693,5855.742713
20170102,14,8700.496575,1898.474245,7180.606658,7218.747886,7460.540134,1200.244097,13823.38584,89.591825,271.874784,213.892434,8395.381241,21.045612,115.781833,435.230097,465.66116,2297.762008,5849.943077
20170102,15,8679.348803,1834.54409,6911.909527,7118.013522,7364.366537,1195.882162,13859.362,248.464302,267.444783,210.760446,8536.508944,19.870392,114.051072,438.592625,465.8304,2301.733452,5993.482234
20170102,16,8667.101755,1832.206064,6886.385264,7277.474055,7293.256112,1194.522151,13995.60019,264.225697,278.563247,209.381937,8630.466951,22.467624,113.741961,438.419331,462.301864,2694.449097,6032.91296
20170102,17,8888.682147,1700.701264,7013.001521,7252.210607,7261.56278,1186.434405,14067.8862,270.019243,311.14006,207.51971,8715.524116,21.90984,114.142654,438.927066,461.315168,2726.424484,6029.144831
20170102,18,8466.74402,1702.644871,7134.27973,7195.694289,7251.744558,1187.929143,13806.19867,251.729015,344.232992,207.221861,8721.950326,19.941712,114.461982,436.609593,341.821224,2669.887929,6001.299405
20170102,19,8207.191174,1762.51785,7372.48467,6958.167772,7112.507099,1182.461646,13428.19746,163.229553,337.680501,210.384509,8085.160438,24.384304,114.591257,361.832941,315.358664,2529.354592,5838.544026
20170102,20,8283.503006,1908.343244,7359.647474,6654.350834,6789.743355,1133.512433,13244.43595,73.341141,322.588423,211.771105,7255.190962,26.545568,115.052073,340.140506,278.103152,2487.970346,5669.517957
20170102,21,8123.392799,1802.484799,6879.812327,6675.518731,6734.253676,1002.231988,13027.33697,75.214293,305.178357,211.593076,7148.954567,29.701728,115.796794,339.413328,9.06236,2488.168504,5651.627742
20170102,22,8063.565519,1616.54037,6774.299243,6714.38514,6834.247804,1026.065409,13307.7098,75.243048,300.535715,212.238552,7048.232987,27.894608,116.150945,342.381873,4.716,2490.381804,5651.472596
20170102,23,7506.616066,1822.011311,7204.08565,7021.702912,7236.067584,1447.770842,13466.10447,74.869776,302.13917,212.867067,6864.239578,23.137856,107.244422,396.302631,4.701,2546.121119,5571.727727
20170103,0,6404.129353,1621.037378,6436.853291,6785.913878,7151.963252,1116.843671,13446.38823,76.215882,283.39133,212.975453,6604.77415,27.293504,59.167616,348.919987,4.7256,2307.269851,5459.686516
20170103,1,5527.907226,1591.138322,6645.609261,6721.584191,7075.745677,1007.36601,13450.04539,75.703224,289.605138,213.27778,6523.194105,23.108624,58.413193,343.511256,4.4202,2198.333497,5263.477186
20170103,2,4706.080187,1610.935296,6745.589912,6738.322779,7072.648605,1005.173666,13484.91718,75.378549,288.030196,213.074814,6642.285906,26.533808,58.591652,370.257037,3.9588,2239.213885,5260.887895
20170103,3,4581.269161,1613.227991,6757.053709,6730.817548,7143.280192,990.576642,13499.30632,75.409737,295.68811,213.277633,6658.068619,23.614304,58.679621,369.56563,3.8436,2240.520368,5259.117133
20170103,4,4653.86741,1602.016768,6770.962245,6770.581327,7253.166046,1001.888956,13510.40144,75.419874,314.145285,213.206716,6817.83894,27.467776,58.864164,384.331133,3.6552,2347.757097,5568.127596
20170103,5,5117.781953,1578.696884,6772.073071,6789.143409,7254.230027,999.017253,13512.40384,75.432612,319.800738,213.089384,6912.633098,25.885888,58.922363,405.850586,78.26068,2257.744108,6537.735279
20170103,6,6464.781667,1574.972616,6772.255346,6846.608286,7281.073646,1102.871189,13565.5327,72.429846,323.841014,212.560403,7348.000467,26.792976,58.914122,450.387658,98.24472,2525.299022,6871.53354
20170103,7,8018.349817,1578.411186,6763.298931,6833.923974,7465.791394,1226.370791,13340.6504,77.365647,319.68705,213.192881,7904.709914,27.38276,58.820712,456.127763,201.544464,2946.793162,6820.246683
20170103,8,9858.379903,1785.605832,6925.788032,7286.996147,7649.864734,1288.359664,13358.27812,263.104435,335.483795,212.800887,8818.711057,25.351796,60.228522,459.264774,453.160768,3032.744828,6847.940138
20170103,9,10589.15305,1966.831009,7194.686227,7488.876045,7904.101732,1333.458419,13462.62963,277.020913,324.027017,215.568545,9548.386454,25.895692,64.425866,456.562096,461.96904,3052.916019,6834.874628
20170103,10,10762.58599,1985.962711,7213.622672,6980.033768,7761.878608,1226.611584,13576.05414,285.790052,330.465313,218.312536,9504.73756,25.243536,68.956677,457.506057,461.97476,3016.182512,6645.995573
20170103,11,9987.702826,1962.133921,7179.982914,6922.696743,7831.014932,1232.597612,13682.81225,236.608693,334.960511,220.245313,9304.634163,23.451056,72.472982,456.379808,462.628752,2922.94081,6246.333864
20170103,12,8472.396591,1638.812511,6696.530872,6774.237581,7391.859279,1236.536823,13396.89394,109.855725,332.867563,220.040181,8229.01966,22.433624,73.925335,358.997468,463.198224,2534.509537,5858.971674
20170103,13,8614.71044,1653.902687,7036.275529,6864.427922,7779.05704,1239.241024,13729.29078,108.308043,332.406261,219.499843,8701.440443,23.765716,73.823373,444.544344,463.223624,2590.05729,6206.566351
20170103,14,8913.511759,1868.08469,6932.708526,7007.612866,7749.922719,1398.760552,13662.95135,103.682664,321.861529,218.118285,8630.130827,24.639624,70.527181,425.114351,462.943896,2598.958907,6362.563887
20170103,15,8640.989077,1970.123858,6943.935713,6965.058553,7604.371843,1449.313413,13841.83275,92.46403,315.785169,215.978048,8728.07904,22.265648,64.850102,439.715744,462.108096,2665.883383,6065.554417
20170103,16,9237.095624,2040.863316,7202.93769,6938.926047,7483.996195,1435.788677,13766.41899,81.889306,310.043753,213.36874,8852.382275,18.864872,59.641453,439.968936,459.629928,2960.447139,6201.576289
20170103,17,9537.354174,2058.432728,7301.438849,6981.062223,7577.18109,1459.289992,13872.31251,80.277984,309.166211,212.035868,9118.643495,19.101732,57.172836,440.27631,424.742952,3036.256591,6198.847338
20170103,18,9504.096954,1935.680617,7471.614089,6981.490792,7487.642284,1421.13687,13834.65063,100.293245,363.791167,211.63012,9020.852752,23.386384,57.459064,441.525853,340.409896,3026.002612,6349.52349
20170103,19,8812.632417,1888.95289,7183.653064,6982.469522,7375.683496,1419.997233,13604.20358,99.392148,362.358621,210.97954,8741.701785,25.203136,57.704136,448.462708,320.821952,2904.64077,6224.720643
20170103,20,8204.243864,1775.453094,7142.524969,6899.646885,7369.202998,1234.017274,13478.11649,88.117671,344.744185,211.225514,8178.041279,26.805744,57.716362,451.554258,319.741312,2708.35806,6036.774658
20170103,21,7847.167723,1712.271574,6906.799532,6753.809798,7369.502548,1194.203124,13501.2973,74.793432,326.723469,210.705014,7645.6575,25.781616,58.690457,452.089574,321.83192,2698.580797,5789.272033
20170103,22,7801.285711,1669.797728,6888.424814,6868.415198,7366.94487,1191.623247,13539.749,74.340474,318.401718,211.676373,7425.762023,23.92824,59.22598,452.375291,322.091088,2695.699678,5650.213985
20170103,23,8010.186605,1897.989769,7315.429926,7380.27687,7368.976642,1386.794877,13618.80058,75.22239,319.293181,211.289743,6986.966686,22.163904,59.538527,456.023912,205.150896,2835.646601,5569.172982
20170104,0,7182.456492,1618.610846,6809.469162,7012.94433,7358.209485,1027.179661,13491.44855,75.121815,283.930039,211.146385,6505.346677,36.89686,59.578728,420.882957,3.9024,2616.966812,5302.232162
20170104,1,6160.252799,1561.439442,6782.961464,6785.913343,7369.816169,1001.764273,13533.24952,73.938252,255.505264,211.760519,6196.102595,66.913168,59.731522,438.388441,3.9216,2602.280507,5262.549552
20170104,2,6081.760382,1552.927668,6792.721671,6876.263009,7379.829977,1002.250898,13645.68571,74.687874,263.820068,212.026736,6168.537134,70.027216,59.72798,457.347487,3.7968,2739.484859,5262.450673
20170104,3,6113.168117,1542.276818,6799.045121,6880.699574,7379.476259,1003.484118,13612.84728,74.950098,293.874316,212.740338,6171.894332,66.9592,59.882219,459.138745,3.7728,2778.837829,5262.063895
20170104,4,6266.805035,1533.350927,6785.08107,6872.962754,7377.792363,1002.239776,13555.18915,73.836285,333.183911,213.732814,6194.667327,66.049956,59.786349,455.570765,3.9072,2712.990748,5409.841344
20170104,5,6473.051326,1513.209213,6755.729564,6748.029736,7322.281052,1003.069236,13374.35646,73.60173,348.78298,212.860567,6400.054196,67.52438,59.787534,369.512329,88.82904,2552.554389,6346.839699
20170104,6,7417.806314,1503.220005,6780.192317,6808.345515,7389.830104,1005.018936,13282.83266,74.039733,365.531803,211.755243,7008.559695,65.147852,59.945599,419.41906,114.566432,2583.738482,6805.563227
20170104,7,8787.416245,1551.795697,6782.94732,6796.175279,7386.182704,1006.835929,13398.34175,75.209505,329.675525,211.887903,7528.693879,65.272324,60.054426,451.559998,295.059152,2714.816307,6817.909824
20170104,8,10401.49957,1783.268153,7062.67524,7214.95598,7594.747592,1351.928715,13712.61751,99.676103,328.966582,212.440404,8348.607024,62.12046,60.989386,461.522192,462.77332,3060.692683,6960.863633
20170104,9,10889.63058,1963.915093,7443.285686,7597.121657,7673.331517,1687.998204,13889.66464,104.498372,307.922492,214.889752,8837.442162,62.915568,64.587628,457.072934,465.866,3077.995557,6892.030095
20170104,10,10990.77999,1931.969228,7455.722223,7390.158417,7744.861474,1624.257092,13900.94843,111.781634,318.714688,218.374433,8493.236415,60.190048,67.551655,455.402493,465.260592,3076.548028,6856.208809
20170104,11,10396.11057,1925.092025,7369.56958,7329.176923,7773.841369,1477.555437,13876.34781,99.747956,326.541941,219.980672,8059.242777,61.701556,69.077246,454.169688,466.65192,3062.764173,6759.368783
20170104,12,9125.007352,1580.053652,6921.786284,6838.956688,7598.203759,1218.285606,13819.07249,102.510617,322.447059,221.169797,7303.561515,62.83452,69.115912,419.69038,467.376,2607.857596,5882.682975
20170104,13,9613.548967,1678.311552,6926.893358,7079.625119,7781.957765,1221.706325,14030.75611,104.169825,327.925049,220.235971,7930.997286,62.785064,67.519452,447.441238,467.000752,2924.189222,5866.408076
20170104,14,9772.761611,1769.873429,7038.214754,7036.763191,7740.084776,1220.701578,14081.39031,98.911949,321.342753,218.880321,8029.710363,62.82306,66.280312,441.086401,467.060184,3035.528652,5855.672761
20170104,15,9678.290156,1750.90171,7139.674576,6690.304419,7683.920754,1209.511877,14073.37394,90.348672,313.00843,217.524075,7953.179758,60.5386,62.529794,438.14755,466.509888,2987.760644,5993.845605
20170104,16,9834.367073,1743.796041,6904.670598,6752.007644,7607.744983,1259.778618,14050.68169,248.506643,302.182792,215.061679,8236.602157,59.883324,58.79954,437.069193,464.436632,3032.977938,6444.65889
20170104,17,9828.399562,1879.208501,6956.454561,7024.667977,7640.349166,1378.861582,13972.99168,274.145612,325.155403,212.7834,8263.711814,60.48622,57.231054,439.476464,456.499968,3051.201923,6321.889434
20170104,18,9931.076792,1858.400062,7093.025401,6995.263789,7473.940364,1431.969724,13932.04382,275.608968,358.309682,212.467068,7943.437503,62.761468,57.574597,441.371096,352.507584,3015.502113,6035.251703
20170104,19,9505.278999,1588.247989,6869.642396,6671.469664,7391.455564,1272.242013,13809.25432,198.728261,352.926177,211.760431,7845.433351,61.487524,57.85184,443.823257,329.48524,2919.162636,6043.120789
20170104,20,9396.344795,1504.161023,6872.651836,6701.238355,7415.304541,1191.089228,13634.12682,75.614611,339.948999,211.833813,7096.981789,63.188972,58.315925,449.809816,315.876368,2995.240149,5676.794294
20170104,21,8922.952351,1467.869514,6870.023294,6720.570829,7378.604672,1182.21767,13647.37471,75.637515,313.678718,212.261751,6783.506219,66.955448,58.466401,449.967842,49.216128,2822.731811,5645.039243
20170104,22,8823.677961,1467.219696,6869.319032,6786.313447,7376.982562,1176.633247,13628.09852,75.409563,303.496651,213.089982,6781.93976,68.712588,58.770126,453.072888,6.165,2776.209333,5647.026551
20170104,23,8929.966782,1765.877058,7283.431468,7188.720818,7391.323526,1252.599614,13642.99159,74.810184,302.428314,212.62499,6544.257905,51.978248,58.653557,452.410819,5.9292,2932.797287,5653.255344
20170105,0,7232.825926,1534.498082,6817.215306,6748.860769,7401.124355,1040.328477,13572.55423,74.260869,269.183964,213.243782,6191.539212,24.0044,58.801966,451.635329,6.3192,2504.636605,5610.74551
20170105,1,5966.845799,1483.086598,6760.74325,6737.58205,7418.352033,987.924868,13595.64941,74.789223,285.984604,213.195817,6189.317575,23.94336,59.019689,447.00769,6.3732,2164.708895,5450.487391
20170105,2,6052.976349,1486.240539,6768.348783,6756.596804,7414.456966,986.545104,13610.64392,75.068256,266.548557,213.726493,6221.091418,21.201488,59.166808,453.952093,6.1494,2161.689196,5447.380134
20170105,3,5882.47682,1497.753244,6756.356204,6755.471453,7382.736905,988.153101,13593.29247,74.371428,256.662148,213.258966,6304.856564,17.347344,59.16133,453.676455,6.4236,2161.859604,5489.866895
20170105,4,6125.637092,1492.717379,6751.729151,6719.978156,7370.576036,988.449668,13549.38066,74.991636,259.950438,211.914167,6391.079506,15.15136,58.992414,453.513414,6.1752,2159.977807,5826.528075
20170105,5,6566.381373,1502.007772,6748.701767,6705.937332,7371.095126,1001.056925,13595.06481,75.852213,276.409254,212.408043,6515.53863,17.495184,58.881113,449.682206,75.44228,2156.098125,6394.922181
20170105,6,7825.247529,1519.975978,6768.002695,6633.286889,7372.176215,1140.385642,13626.37685,74.946066,297.194785,212.498613,6986.846794,19.78872,58.797488,454.927583,106.323872,2272.81035,6688.516346
20170105,7,8451.057285,1523.17135,6767.762466,6590.568137,7363.341727,1175.415669,13806.32778,78.827772,310.998968,211.420574,7615.483407,24.134772,58.702773,456.856662,270.677648,2741.201899,6816.854101
20170105,8,9980.532588,1789.532823,7040.406728,6964.563492,7655.342805,1460.482751,14075.31367,103.056109,327.844383,211.025315,8360.230433,26.290028,59.396744,460.607822,466.590192,3052.049755,7046.885327
20170105,9,10760.02987,1854.271886,7383.317455,7023.431006,7760.553081,1679.178097,14300.8618,164.256889,321.969343,211.012059,8921.500287,22.994196,61.035716,458.667703,467.567808,3058.025084,7266.954618
20170105,10,10981.4562,1933.571039,7136.50332,6972.84925,7771.643262,1554.677191,14367.09441,357.468855,306.307471,212.424058,9038.627732,23.087108,61.927649,455.685411,466.948192,3059.277479,7108.209494
20170105,11,11458.74913,1969.367183,7211.031076,6932.559097,7766.172242,1531.946326,14324.92496,146.128335,294.970799,212.923685,8220.226108,21.255464,63.937155,452.141464,466.015488,3064.293001,6848.112684
20170105,12,10558.11351,1599.132541,6932.630328,6650.137418,7535.511992,1217.653457,14197.61638,85.980703,274.444323,213.418576,7330.334427,19.1479,63.90225,448.898501,466.455088,2919.982979,6067.465637
20170105,13,11210.20184,1771.884235,7016.808515,6945.770631,7746.429103,1499.74207,14284.47115,257.430637,282.127976,213.283579,7674.414927,20.227656,62.11317,441.123161,467.181336,2964.840864,6305.455019
20170105,14,11292.25751,1952.796463,7101.824793,6725.439311,7724.317719,1593.584419,14504.15682,163.256151,285.03533,211.006753,7921.00989,20.5731,60.047102,436.061232,466.735312,3053.686814,6348.460575
20170105,15,11157.33558,1942.036042,6896.511517,6649.933132,7709.965926,1266.791788,14473.48669,76.533136,290.735897,194.359847,8104.924574,24.331512,58.751002,437.134541,466.208712,3057.188374,6474.212021
20170105,16,11190.55402,1951.278568,6896.04253,6677.42122,7700.402158,1366.53598,14129.41594,78.497633,310.805038,209.216025,8291.664237,22.368284,57.058397,439.235331,465.249288,3060.006926,6854.566979
20170105,17,10957.20057,1960.922308,6965.024628,6722.453372,7672.146141,1298.46033,14046.36421,97.556554,325.841025,212.706285,8216.979369,18.511868,56.446934,441.779394,510.686984,3058.801192,6829.366925
20170105,18,10297.22465,1802.529651,7158.692012,6657.908564,7519.971586,1188.156461,14034.85681,100.434338,344.666007,212.315877,7953.668053,19.521936,56.66151,440.153626,377.371336,3052.055652,6823.337833
20170105,19,9264.324911,1729.626669,7078.32428,6489.286616,7429.595642,1181.358109,13829.88683,83.940848,342.284262,212.59145,7857.664921,18.628064,56.784211,441.010263,351.365648,2893.636755,6715.158718
20170105,20,8728.316041,1532.187703,6886.813643,6523.306503,7391.035677,1176.91773,13687.04449,74.289722,350.41096,212.015259,7350.990537,20.834352,56.942904,441.22574,325.209576,2823.267058,6223.836042
20170105,21,8325.096629,1508.723717,6883.652406,6541.906454,7346.957555,1181.982489,13640.7902,74.753046,335.815242,210.641921,6692.3702,20.528816,57.254276,440.667458,148.062176,2673.937292,6039.344398
20170105,22,8227.496862,1505.109899,6884.097174,6588.553947,7279.05982,1184.626322,13627.42348,73.946916,326.818385,211.962612,6670.300209,19.29928,57.425145,439.099277,5.9112,2672.566609,6039.447868
20170105,23,8588.666775,1764.624668,7255.246306,7056.615656,7246.23116,1301.590016,13650.39682,72.852588,329.289718,212.484672,6558.622629,17.645152,57.533111,440.281441,5.8548,2806.635521,5813.476484
20170106,0,7110.323309,1511.190176,6790.475926,6805.821132,7156.033942,999.204372,13699.52907,71.926242,328.156161,213.931324,6269.36627,22.883728,57.553752,433.793199,5.7792,2328.113441,5581.133863
20170106,1,5621.029592,1488.520812,6736.768676,6640.816804,7147.434446,996.831383,13566.851,71.029479,347.060161,213.559022,6456.703078,19.774272,57.685756,419.433258,5.8548,2196.605461,5450.512287
20170106,2,5429.979428,1475.460784,6712.906382,6609.099517,7130.077886,991.805584,13560.99717,71.315931,364.005173,213.772327,6486.033642,18.744096,57.947459,358.919301,5.9322,2195.421361,5450.200043
20170106,3,5374.663465,1466.297779,6696.737682,6586.859497,6929.38887,994.066836,13444.78286,70.870917,357.529785,214.728419,6656.860632,15.604848,57.980358,331.429329,5.9802,2195.508454,5448.845836
20170106,4,5573.30893,1467.421724,6722.046643,6677.450301,7084.834997,990.534373,13432.95229,70.20936,361.290757,214.990278,6762.143784,16.27472,57.84763,337.181926,5.8014,2195.737347,5605.182534
20170106,5,6063.182585,1465.344994,6717.261434,6763.731011,7114.361481,990.068202,13417.91839,70.926261,374.539442,214.049255,6840.382618,21.197344,57.854475,336.385685,83.57896,2180.590258,6106.18667
20170106,6,6728.033987,1472.810238,6769.566376,6907.387568,7157.148705,986.626696,13680.10578,70.932198,373.457537,213.080578,7517.938019,23.278976,57.899287,424.626301,102.087928,2213.314605,6746.345
20170106,7,7822.971895,1464.738717,6740.907957,6852.354968,6886.548755,1098.327549,13830.98288,71.871678,366.010249,212.222488,8175.027442,22.55076,57.992497,378.666452,279.3146,2523.558083,6815.142417
20170106,8,9237.55398,1519.951529,6830.182123,6954.458729,7277.893041,1208.102528,14238.84582,83.12735,356.824875,211.649992,9195.017207,20.800036,58.435836,436.525725,466.947016,2852.116662,6856.794863
20170106,9,9844.046533,1604.741697,6963.369881,7053.827051,7526.461986,1228.220357,14256.66203,105.824565,343.101705,215.520738,9546.090928,34.96984,67.718474,444.563052,467.74396,3048.575202,6978.273761
20170106,10,9659.082942,1811.63285,7008.46702,7264.376225,7485.947476,1219.143497,14078.58851,118.459483,352.276043,218.093928,9146.089407,65.900924,119.723895,441.35334,467.89136,3049.667438,6358.906726
20170106,11,9220.16522,1927.647205,7171.340085,7231.421359,7434.721323,1184.922147,14053.91482,104.157017,350.088261,220.214677,8458.85147,65.740012,130.344491,443.141735,468.393064,2808.179361,6290.433561
20170106,12,7806.046481,1557.724047,6870.918252,6816.902838,7141.701917,1020.175453,13862.9199,104.492338,352.560411,220.442327,7314.068502,65.230868,130.414751,373.017047,468.65632,2549.556357,6130.971452
20170106,13,8172.73798,1622.958161,7021.156476,7309.061952,7375.323728,1185.558164,14078.40642,326.841586,367.281304,219.168134,7441.535893,68.331076,129.135531,432.206492,468.351424,2628.224914,6057.560662
20170106,14,8236.511222,1678.754551,7187.576203,7323.034595,7395.96527,1248.541812,14093.16256,237.790974,347.458394,216.186051,7458.492561,68.375244,125.434735,435.794128,468.372104,2667.916177,6103.368042
20170106,15,8049.733686,1686.837299,7328.746955,7191.086525,7346.780703,1284.357589,14070.94044,74.909871,321.27446,215.721869,7539.517464,66.04604,120.064226,436.618752,466.69636,2650.405425,6046.877948
20170106,16,8329.66776,1998.772713,7432.831374,7065.099404,7222.105798,1402.947269,14061.95157,233.227505,325.104308,213.66197,7643.712441,61.06526,115.13278,433.16078,347.12048,2711.136934,6038.295467
20170106,17,8565.343826,2048.697679,7464.635774,7116.801911,7178.613474,1454.875888,14019.84008,256.994073,324.950845,211.915282,7667.735968,60.366832,112.734569,432.242268,326.196936,2833.028705,6034.699118
